,ChildrenId,ResultBaseline,ResultRound1,ResultRound2,ResultEndline,Baseline to Round 1,Round 1 to Round 2,Baseline to Endline,Completing Result Baseline to Endline-Story/Comprehension Level,AtLeastAchievedSentence,ComprehensionAchieved,StoryAchieved,Baseline_Endline,Gender,AcademicYearId,Term,Year,Grade,Age,EoR1,EoR2,EoR3/Endline,ParentTypeId,BaselineClass,SchoolID,ClassID,IsActiveChildTable,IsCurrentChildrenAcademicTable,IsActiveSchool,IsActiveClass,CuCStatus,DeleteReasonId,AcademicYearName,AttendanceRate
7119,44076,Word,Story,null,Story with comprehension,Increase,null,Increase,True,True,True,True,Increase 3 Levels,Female,34,1,2023,Unknown,13.0,Yes,No,Yes,3.0,No,140,3684,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.9285714285714286
7120,44077,Word,Word,null,Story with comprehension,Stayed The Same,null,Increase,True,True,True,False,Increase 3 Levels,Male,34,1,2023,Unknown,11.0,Yes,No,Yes,3.0,No,140,3684,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.9285714285714286
7121,44082,Word,Letter,null,Story,Decrease,null,Increase,True,True,False,True,Increase 2 Levels,Female,34,1,2023,Unknown,14.0,Yes,No,Yes,3.0,No,140,3684,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.9117647058823529
7122,44083,Word,Word,null,Story,Stayed The Same,null,Increase,True,True,False,True,Increase 2 Levels,Male,34,1,2023,Unknown,11.0,Yes,No,Yes,3.0,No,140,3684,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.8529411764705882
7123,44084,Word,Letter,null,Story,Decrease,null,Increase,True,True,False,True,Increase 2 Levels,Male,34,1,2023,Unknown,15.0,Yes,No,Yes,3.0,No,140,3684,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.7058823529411765
7124,44085,Word,Letter,null,Story,Decrease,null,Increase,True,True,False,True,Increase 2 Levels,Female,34,1,2023,Unknown,11.0,Yes,No,Yes,3.0,No,140,3684,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.8529411764705882
7125,44088,Word,Word,null,Story,Stayed The Same,null,Increase,True,True,False,True,Increase 2 Levels,Male,34,1,2023,Unknown,13.0,Yes,No,Yes,3.0,No,140,3684,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.8235294117647058
7126,44107,Word,Word,null,Story,Stayed The Same,null,Increase,True,True,False,True,Increase 2 Levels,Male,34,1,2023,Unknown,13.0,Yes,No,Yes,3.0,No,140,3684,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.9117647058823529
7127,44108,Word,Letter,null,Story,Decrease,null,Increase,True,True,False,True,Increase 2 Levels,Female,34,1,2023,Unknown,15.0,Yes,No,Yes,3.0,No,140,3684,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.9285714285714286
7128,43974,Word,Sentence,Story,Story with comprehension,Increase,Increase,Increase,True,True,True,True,Increase 3 Levels,Female,34,1,2023,Unknown,12.0,Yes,Yes,Yes,3.0,No,143,3518,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.9545454545454546
7129,44098,Beginner,Letter,Word,Sentence,Increase,Increase,Increase,False,True,False,False,Increase 3 Levels,Male,34,1,2023,Unknown,12.0,Yes,Yes,Yes,3.0,No,143,3518,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.9090909090909091
7130,44040,Beginner,Letter,Word,Word,Increase,Increase,Increase,False,False,False,False,Increase 2 Levels,Female,34,1,2023,Unknown,12.0,Yes,Yes,Yes,3.0,No,143,3687,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.8536585365853658
7131,44041,Beginner,Letter,Word,Story with comprehension,Increase,Increase,Increase,True,True,True,False,Increase 5 Levels,Female,34,1,2023,Unknown,11.0,Yes,Yes,Yes,3.0,No,143,3687,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,1.0
7132,44095,Beginner,Letter,Word,Word,Increase,Increase,Increase,False,False,False,False,Increase 2 Levels,Male,34,1,2023,Unknown,12.0,Yes,Yes,Yes,3.0,No,143,3687,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.8292682926829268
7133,44315,Word,Letter,Word,Story,Decrease,Increase,Increase,True,True,False,True,Increase 2 Levels,Female,34,1,2023,Unknown,11.0,Yes,Yes,Yes,3.0,No,146,3534,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.7714285714285715
7134,45310,Sentence,Story,Story,Story with comprehension,Increase,Stayed The Same,Increase,True,True,True,True,Increase 2 Levels,Male,34,1,2023,Unknown,17.0,Yes,Yes,Yes,3.0,No,149,3565,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.9705882352941176
7135,45302,Beginner,Beginner,null,Letter,Stayed The Same,null,Increase,False,False,False,False,Increase 1 Level,Male,34,1,2023,Unknown,14.0,Yes,No,Yes,3.0,No,149,3566,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,1.0
7136,45305,Beginner,Beginner,Beginner,Letter,Stayed The Same,Stayed The Same,Increase,False,False,False,False,Increase 1 Level,Male,34,1,2023,Unknown,15.0,Yes,Yes,Yes,3.0,No,149,3566,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,1.0
7137,45348,Beginner,Beginner,Beginner,Letter,Stayed The Same,Stayed The Same,Increase,False,False,False,False,Increase 1 Level,Male,34,1,2023,Unknown,15.0,Yes,Yes,Yes,3.0,No,149,3566,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.8108108108108109
7138,45555,Letter,Beginner,Word,Word,Decrease,Increase,Increase,False,False,False,False,Increase 1 Level,Male,34,1,2023,Unknown,12.0,Yes,Yes,Yes,3.0,No,149,3678,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,1.0
7139,45561,Letter,Letter,Word,Word,Stayed The Same,Increase,Increase,False,False,False,False,Increase 1 Level,Female,34,1,2023,Unknown,17.0,Yes,Yes,Yes,3.0,No,149,3678,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.96
7140,45254,Word,Story,null,Story with comprehension,Increase,null,Increase,True,True,True,True,Increase 3 Levels,Male,34,1,2023,Unknown,13.0,Yes,No,Yes,3.0,No,154,3582,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.8
7141,42715,Word,null,Word,Story with comprehension,null,null,Increase,True,True,True,False,Increase 3 Levels,Female,34,1,2023,Unknown,15.0,No,Yes,Yes,3.0,No,158,3493,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.8
7142,42735,Word,Beginner,Word,Word,Decrease,Increase,Stayed The Same,False,False,False,False,No Change,Male,34,1,2023,Unknown,18.0,Yes,Yes,Yes,3.0,No,158,3493,True,True,True,True,True,17.0,2023-PPL-Literacy-CuC Cycle 2,0.9166666666666666
7143,42746,Word,Letter,Letter,Word,Decrease,Stayed The Same,Stayed The Same,False,False,False,False,No Change,Female,34,1,2023,Unknown,13.0,Yes,Yes,Yes,3.0,No,158,3493,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.7666666666666667
7144,42767,Beginner,Letter,Letter,Word,Increase,Stayed The Same,Increase,False,False,False,False,Increase 2 Levels,Male,34,1,2023,Unknown,15.0,Yes,Yes,Yes,3.0,No,158,3493,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.9
7145,42707,Word,Word,Sentence,Story with comprehension,Stayed The Same,Increase,Increase,True,True,True,False,Increase 3 Levels,Female,34,1,2023,Unknown,16.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.88
7146,42709,Word,Word,Sentence,Story with comprehension,Stayed The Same,Increase,Increase,True,True,True,False,Increase 3 Levels,Male,34,1,2023,Unknown,14.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.88
7147,42713,Word,Sentence,Story,Story with comprehension,Increase,Increase,Increase,True,True,True,True,Increase 3 Levels,Female,34,1,2023,Unknown,14.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,1.0
7148,42714,Word,null,Word,Sentence,null,null,Increase,False,True,False,False,Increase 1 Level,Female,34,1,2023,Unknown,15.0,No,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,1.0
7149,42717,Word,Sentence,Story,Story with comprehension,Increase,Increase,Increase,True,True,True,True,Increase 3 Levels,Male,34,1,2023,Unknown,13.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.9
7150,42718,Word,Word,Sentence,Story,Stayed The Same,Increase,Increase,True,True,False,True,Increase 2 Levels,Male,34,1,2023,Unknown,12.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.95
7151,42721,Word,Letter,Word,Sentence,Decrease,Increase,Increase,False,True,False,False,Increase 1 Level,Male,34,1,2023,Unknown,16.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.86
7152,42723,Word,Word,Sentence,Story with comprehension,Stayed The Same,Increase,Increase,True,True,True,False,Increase 3 Levels,Male,34,1,2023,Unknown,15.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.92
7153,42726,Word,Word,Sentence,Story with comprehension,Stayed The Same,Increase,Increase,True,True,True,False,Increase 3 Levels,Female,34,1,2023,Unknown,13.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.92
7154,42727,Word,Word,Sentence,Story with comprehension,Stayed The Same,Increase,Increase,True,True,True,False,Increase 3 Levels,Male,34,1,2023,Unknown,14.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.92
7155,42729,Word,Word,Sentence,Story,Stayed The Same,Increase,Increase,True,True,False,True,Increase 2 Levels,Female,34,1,2023,Unknown,16.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.8
7156,42732,Word,Beginner,Word,Sentence,Decrease,Increase,Increase,False,True,False,False,Increase 1 Level,Male,34,1,2023,Unknown,11.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.92
7157,42733,Word,Letter,Word,Sentence,Decrease,Increase,Increase,False,True,False,False,Increase 1 Level,Female,34,1,2023,Unknown,15.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.9
7158,42736,Word,Letter,Word,Sentence,Decrease,Increase,Increase,False,True,False,False,Increase 1 Level,Male,34,1,2023,Unknown,11.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.9
7159,42738,Word,Letter,Word,Sentence,Decrease,Increase,Increase,False,True,False,False,Increase 1 Level,Female,34,1,2023,Unknown,13.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.96
7160,42748,Word,Word,Sentence,Story with comprehension,Stayed The Same,Increase,Increase,True,True,True,False,Increase 3 Levels,Male,34,1,2023,Unknown,13.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,1.0
7161,42753,Word,Word,Sentence,Story with comprehension,Stayed The Same,Increase,Increase,True,True,True,False,Increase 3 Levels,Male,34,1,2023,Unknown,16.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.92
7162,42754,Word,Word,Sentence,Story with comprehension,Stayed The Same,Increase,Increase,True,True,True,False,Increase 3 Levels,Female,34,1,2023,Unknown,14.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.96
7163,42756,Word,Letter,Word,Sentence,Decrease,Increase,Increase,False,True,False,False,Increase 1 Level,Male,34,1,2023,Unknown,18.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,17.0,2023-PPL-Literacy-CuC Cycle 2,0.8666666666666667
7164,42758,Word,Beginner,Word,Story,Decrease,Increase,Increase,True,True,False,True,Increase 2 Levels,Male,34,1,2023,Unknown,14.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.94
7165,42760,Word,Letter,Word,Story,Decrease,Increase,Increase,True,True,False,True,Increase 2 Levels,Female,34,1,2023,Unknown,14.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,17.0,2023-PPL-Literacy-CuC Cycle 2,1.0
7166,42765,Beginner,Letter,Word,Sentence,Increase,Increase,Increase,False,True,False,False,Increase 3 Levels,Male,34,1,2023,Unknown,15.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.94
7167,42769,Beginner,Letter,Letter,Story,Increase,Stayed The Same,Increase,True,True,False,True,Increase 4 Levels,Female,34,1,2023,Unknown,16.0,Yes,Yes,Yes,3.0,No,158,3629,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.8857142857142857
7168,42808,Beginner,Beginner,Letter,Story,Stayed The Same,Increase,Increase,True,True,False,True,Increase 4 Levels,Female,34,1,2023,Unknown,14.0,Yes,Yes,Yes,3.0,No,163,3506,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.7272727272727273
7169,43977,Word,Word,Story,Story,Stayed The Same,Increase,Increase,True,True,False,True,Increase 2 Levels,Male,34,1,2023,Unknown,11.0,Yes,Yes,Yes,3.0,No,143,3518,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.8863636363636364
7170,44096,Beginner,Letter,Word,Word,Increase,Increase,Increase,False,False,False,False,Increase 2 Levels,Female,34,1,2023,Unknown,13.0,Yes,Yes,Yes,3.0,No,143,3687,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.7073170731707317
7171,43921,Word,Sentence,Story,Story with comprehension,Increase,Increase,Increase,True,True,True,True,Increase 3 Levels,Female,34,1,2023,Unknown,13.0,Yes,Yes,Yes,3.0,No,144,3686,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,1.0
7172,45047,Beginner,Beginner,Beginner,Letter,Stayed The Same,Stayed The Same,Increase,False,False,False,False,Increase 1 Level,Female,34,1,2023,Unknown,14.0,Yes,Yes,Yes,3.0,No,152,3575,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.4166666666666667
7173,45078,Beginner,null,Letter,Word,null,null,Increase,False,False,False,False,Increase 2 Levels,Female,34,1,2023,Unknown,15.0,No,Yes,Yes,3.0,No,152,3576,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.3333333333333333
7174,45057,Beginner,Beginner,Sentence,Story,Stayed The Same,Increase,Increase,True,True,False,True,Increase 4 Levels,Female,34,1,2023,Unknown,11.0,Yes,Yes,Yes,0.0,No,154,3582,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.7428571428571429
7175,44122,Beginner,Letter,Word,Story,Increase,Increase,Increase,True,True,False,True,Increase 4 Levels,Female,34,1,2023,Unknown,13.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.7419354838709677
7176,44123,Beginner,Letter,Word,Sentence,Increase,Increase,Increase,False,True,False,False,Increase 3 Levels,Female,34,1,2023,Unknown,17.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.8627450980392157
7177,44190,Story,Story,Story,Story,Stayed The Same,Stayed The Same,Stayed The Same,False,True,False,True,No Change,Female,34,1,2023,Unknown,14.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.7058823529411765
7178,44200,Story,Story,Story,Story with comprehension,Stayed The Same,Stayed The Same,Increase,False,True,True,True,Increase 1 Level,Female,34,1,2023,Unknown,13.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.7941176470588235
7179,44201,Story,Story,Story,Story,Stayed The Same,Stayed The Same,Stayed The Same,False,True,False,True,No Change,Male,34,1,2023,Unknown,15.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.66
7180,44242,Word,Letter,Word,Sentence,Decrease,Increase,Increase,False,True,False,False,Increase 1 Level,Male,34,1,2023,Unknown,15.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.8064516129032258
7181,44245,Word,Letter,Story,Story,Decrease,Increase,Increase,True,True,False,True,Increase 2 Levels,Male,34,1,2023,Unknown,18.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.4857142857142857
7182,44372,Word,Word,Story,Story with comprehension,Stayed The Same,Increase,Increase,True,True,True,True,Increase 3 Levels,Female,34,1,2023,Unknown,17.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.7714285714285715
7183,44374,Word,Word,Story,Story with comprehension,Stayed The Same,Increase,Increase,True,True,True,True,Increase 3 Levels,Female,34,1,2023,Unknown,16.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.6571428571428571
7184,44125,Beginner,Beginner,Letter,Word,Stayed The Same,Increase,Increase,False,False,False,False,Increase 2 Levels,Female,34,1,2023,Unknown,14.0,Yes,Yes,Yes,3.0,No,142,3688,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.6857142857142857
7185,44156,Beginner,Beginner,Letter,Word,Stayed The Same,Increase,Increase,False,False,False,False,Increase 2 Levels,Male,34,1,2023,Unknown,17.0,Yes,Yes,Yes,3.0,No,142,3688,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.6857142857142857
7186,44160,Beginner,Beginner,Letter,Word,Stayed The Same,Increase,Increase,False,False,False,False,Increase 2 Levels,Female,34,1,2023,Unknown,12.0,Yes,Yes,Yes,3.0,No,142,3688,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.6857142857142857
7187,44184,Word,Letter,Letter,Word,Decrease,Stayed The Same,Stayed The Same,False,False,False,False,No Change,Female,34,1,2023,Unknown,11.0,Yes,Yes,Yes,3.0,No,142,3688,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.6857142857142857
7188,43894,Word,Word,Story with comprehension,Story with comprehension,Stayed The Same,Increase,Increase,True,True,True,False,Increase 3 Levels,Female,34,1,2023,Unknown,11.0,Yes,Yes,Yes,3.0,No,146,3533,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.88
7189,44340,Word,Letter,Story,Story with comprehension,Decrease,Increase,Increase,True,True,True,True,Increase 3 Levels,Female,34,1,2023,Unknown,12.0,Yes,Yes,Yes,3.0,No,146,3534,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.7714285714285715
7190,44235,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Increase,False,False,False,False,Increase 1 Level,Male,34,1,2023,Unknown,16.0,Yes,Yes,Yes,3.0,No,142,3516,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.7142857142857143
7191,44124,Beginner,Letter,Word,Sentence,Increase,Increase,Increase,False,True,False,False,Increase 3 Levels,Female,34,1,2023,Unknown,18.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.8387096774193549
7192,44126,Beginner,Letter,Word,Sentence,Increase,Increase,Increase,False,True,False,False,Increase 3 Levels,Male,34,1,2023,Unknown,16.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.6571428571428571
7193,44128,Beginner,Letter,Word,Sentence,Increase,Increase,Increase,False,True,False,False,Increase 3 Levels,Female,34,1,2023,Unknown,13.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.5428571428571428
7194,44157,Beginner,Letter,Word,Story,Increase,Increase,Increase,True,True,False,True,Increase 4 Levels,Female,34,1,2023,Unknown,16.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.6857142857142857
7195,44158,Beginner,Letter,Word,Sentence,Increase,Increase,Increase,False,True,False,False,Increase 3 Levels,Female,34,1,2023,Unknown,17.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.6935483870967742
7196,44159,Beginner,Letter,Word,Sentence,Increase,Increase,Increase,False,True,False,False,Increase 3 Levels,Female,34,1,2023,Unknown,17.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.6935483870967742
7197,44161,Beginner,Letter,Word,Sentence,Increase,Increase,Increase,False,True,False,False,Increase 3 Levels,Male,34,1,2023,Unknown,13.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.7903225806451613
7198,44162,Beginner,Letter,Word,Sentence,Increase,Increase,Increase,False,True,False,False,Increase 3 Levels,Female,34,1,2023,Unknown,14.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.6274509803921569
7199,44163,Beginner,Letter,Word,Sentence,Increase,Increase,Increase,False,True,False,False,Increase 3 Levels,Female,34,1,2023,Unknown,12.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.6857142857142857
7200,44164,Beginner,Letter,Word,Sentence,Increase,Increase,Increase,False,True,False,False,Increase 3 Levels,Female,34,1,2023,Unknown,12.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.6
7201,44165,Beginner,Letter,Word,Sentence,Increase,Increase,Increase,False,True,False,False,Increase 3 Levels,Female,34,1,2023,Unknown,14.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.6
7202,44181,Word,Letter,Word,Story,Decrease,Increase,Increase,True,True,False,True,Increase 2 Levels,Female,34,1,2023,Unknown,13.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.6274509803921569
7203,44182,Word,Letter,Story,Story,Decrease,Increase,Increase,True,True,False,True,Increase 2 Levels,Female,34,1,2023,Unknown,13.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.8235294117647058
7204,44183,Word,Letter,Word,Sentence,Decrease,Increase,Increase,False,True,False,False,Increase 1 Level,Male,34,1,2023,Unknown,13.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.6935483870967742
7205,44185,Story,Story,Story,Story with comprehension,Stayed The Same,Stayed The Same,Increase,False,True,True,True,Increase 1 Level,Female,34,1,2023,Unknown,14.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.7647058823529411
7206,44186,Story,Story,Story,Story with comprehension,Stayed The Same,Stayed The Same,Increase,False,True,True,True,Increase 1 Level,Female,34,1,2023,Unknown,15.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.7352941176470589
7207,44192,Story,Story,Story,Story,Stayed The Same,Stayed The Same,Stayed The Same,False,True,False,True,No Change,Female,34,1,2023,Unknown,15.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.7049180327868853
7208,44203,Story,Story,Story,Story,Stayed The Same,Stayed The Same,Stayed The Same,False,True,False,True,No Change,Male,34,1,2023,Unknown,13.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.76
7209,44236,Word,Letter,Word,Sentence,Decrease,Increase,Increase,False,True,False,False,Increase 1 Level,Female,34,1,2023,Unknown,14.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.7428571428571429
7210,44238,Word,Letter,Story,Story with comprehension,Decrease,Increase,Increase,True,True,True,True,Increase 3 Levels,Male,34,1,2023,Unknown,19.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.8
7211,44239,Word,Letter,Word,Story,Decrease,Increase,Increase,True,True,False,True,Increase 2 Levels,Female,34,1,2023,Unknown,15.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,0.0,2023-PPL-Literacy-CuC Cycle 2,0.7142857142857143
7212,44241,Word,Letter,Story,Story with comprehension,Decrease,Increase,Increase,True,True,True,True,Increase 3 Levels,Male,34,1,2023,Unknown,12.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.6
7213,44243,Word,Letter,Word,Sentence,Decrease,Increase,Increase,False,True,False,False,Increase 1 Level,Female,34,1,2023,Unknown,11.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.5686274509803921
7214,44244,Word,Letter,Letter,Sentence,Decrease,Stayed The Same,Increase,False,True,False,False,Increase 1 Level,Female,34,1,2023,Unknown,14.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.6612903225806451
7215,44280,Story,Story,Story,Story with comprehension,Stayed The Same,Stayed The Same,Increase,False,True,True,True,Increase 1 Level,Female,34,1,2023,Unknown,15.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.5588235294117647
7216,44281,Story,Story,Story,Story with comprehension,Stayed The Same,Stayed The Same,Increase,False,True,True,True,Increase 1 Level,Female,34,1,2023,Unknown,15.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.7058823529411765
7217,44282,Story,Story,Story,Story,Stayed The Same,Stayed The Same,Stayed The Same,False,True,False,True,No Change,Female,34,1,2023,Unknown,16.0,Yes,Yes,Yes,3.0,No,142,3517,True,True,True,True,True,14.0,2023-PPL-Literacy-CuC Cycle 2,0.76
