AcademicYearId,SchoolId,ClassId,ChildrenId,CommunicationIssue,MemoryConcentration,Hearing,Vision,Selfcare,Walking/Climbing,IsElectricityAvailable?,IsRadioTVAvailable?,IsTelephoneAvailable?,ChildrenGrade,ChildrenAge,ChildrenGender,OOSC_Child,HasTelevision,IsBikeAvailable?,IsOx-cartAvailable?,HasMotorcycle,self_esteem_life_skills,SELMatrix_Get_along_with_people,SELMatrix_Educations_is_important,SELMatrix_Behave_in_different_situations,SELMatrix_Parents_caregiver_take_care,SELMatrix_Parents_caregiver_know_a_lot_about_me,SELMatrix_Hungry,SELMatrix_People_like_to_spend_time_with_me,SELMatrix_Talk_to_family_when_feelings,SELMatrix_Friends_support,SELMatrix_Get_along_at_school,SELMatrix_Parents_caregiver_care_to_me,SELMatrix_Friends_care_about_me,SELMatrix_Treat_fairly_at_community,SELMatrix_Chance_to_show_the_growth,SELMatrix_Feel_safe_with_family,SELMatrix_Chance_to_learn,SELMatrix_likely_to_celebrate,menustral_cycle,menustral_cloth,menustral_normal,menustral_bathing,menustral_age,menustral_frequency,student_identity_type,PrimaryCareGiver,BirthOrder,HomeLanguage,Year,sel_total,skills_abilities,compare_others,life_goal
13,119,40.0,23504,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,10.0,0,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,2,Hausa,2024,51.0,Neutral,Occasionally,Yes
13,120,48.0,19469,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,10.0,0,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,2,Hausa,2024,51.0,Neutral,Occasionally,Yes
13,123,33.0,33617,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,10.0,0,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,2,Hausa,2024,51.0,Neutral,Occasionally,Yes
13,125,47.0,28609,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,10.0,0,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,2,Hausa,2024,51.0,Neutral,Occasionally,Yes
13,127,31.0,28660,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,10.0,0,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,2,Hausa,2024,51.0,Neutral,Occasionally,Yes
13,120,48.0,19435,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,10.0,0,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,2,Hausa,2024,51.0,Neutral,Often,Yes
13,120,48.0,19436,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,5,9.0,1,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,,Father,3,Hausa,2024,51.0,Neutral,Often,Yes
13,120,48.0,19437,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,12.0,1,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,1,Hausa,2024,51.0,Neutral,Occasionally,Yes
13,120,48.0,19438,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,10.0,1,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,1,Hausa,2024,51.0,Neutral,Occasionally,Yes
13,120,48.0,19550,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,9.0,0,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,2,Hausa,2024,51.0,High confidence,Often,Yes
13,120,48.0,19564,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,5,9.0,0,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,4,Hausa,2024,51.0,Neutral,Occasionally,Yes
13,123,33.0,20608,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,10.0,0,,,,,,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,2,Hausa,2024,51.0,High confidence,Occasionally,Yes
13,123,33.0,20616,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,5,13.0,1,,,,,,10.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,2,Hausa,2024,51.0,High confidence,Occasionally,Yes
13,123,33.0,20618,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,12.0,1,,,,,,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,2,Hausa,2024,51.0,High confidence,Occasionally,Yes
13,123,33.0,20621,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,11.0,0,,,,,,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,3,Hausa,2024,51.0,High confidence,Occasionally,Yes
13,123,33.0,20623,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,13.0,1,,,,,,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,3,Hausa,2024,51.0,High confidence,Occasionally,Yes
13,123,33.0,20627,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,11.0,1,,,,,,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,2,Hausa,2024,51.0,High confidence,Often,Yes
13,123,33.0,20636,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,13.0,0,,,,,,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,4,Hausa,2024,51.0,High confidence,Occasionally,Yes
13,123,33.0,20638,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,12.0,0,,,,,,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,3,Hausa,2024,51.0,High confidence,Occasionally,Yes
13,123,33.0,20639,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,12.0,1,,,,,,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,2,Hausa,2024,51.0,High confidence,Often,Yes
13,123,33.0,20641,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,11.0,0,,,,,,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,3,Hausa,2024,51.0,High confidence,Often,Yes
13,123,33.0,20644,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,13.0,0,,,,,,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,4,Hausa,2024,51.0,High confidence,Often,Yes
13,123,33.0,20645,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,9.0,0,,,,,,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,3,Hausa,2024,51.0,High confidence,Often,Yes
13,123,33.0,20648,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,11.0,1,,,,,,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,3,Hausa,2024,51.0,High confidence,Often,Yes
13,123,33.0,21853,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,12.0,0,,,,,,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,1,Hausa,2024,51.0,High confidence,Often,Yes
13,127,31.0,25597,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,12.0,0,,,,,,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,1,Hausa,2024,51.0,High confidence,Often,Yes
13,128,29.0,28557,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,12.0,0,,,,,,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,1,Hausa,2024,51.0,High confidence,Often,Yes
13,134,35.0,22570,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,12.0,0,,,,,,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,1,Hausa,2024,51.0,High confidence,Often,Yes
13,131,46.0,26607,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,12.0,0,,,,,,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,1,Hausa,2024,51.0,High confidence,Often,Yes
13,123,33.0,21862,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,11.0,1,,,,,,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,1,Hausa,2024,51.0,High confidence,Often,Yes
13,123,33.0,21864,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,12.0,0,,,,,,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,2,Hausa,2024,51.0,High confidence,Often,Yes
13,113,39.0,29273,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,12.0,0,,,,,,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,2,Hausa,2024,51.0,High confidence,Often,Yes
13,123,33.0,21865,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,11.0,1,,,,,,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,1,Hausa,2024,51.0,High confidence,Occasionally,Yes
13,123,33.0,21867,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,13.0,0,,,,,,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,2,Hausa,2024,51.0,High confidence,Often,Yes
13,123,33.0,21870,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,11.0,0,,,,,,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,1,Hausa,2024,51.0,High confidence,Often,Yes
13,119,40.0,23043,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,0,10.0,1,1 month ago,,,,,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,2,Hausa,2024,51.0,Neutral,Occasionally,Yes
13,120,48.0,25341,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,5,11.0,0,,,,,,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,4,Hausa,2024,51.0,Neutral,Often,Yes
13,120,48.0,25379,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,5,11.0,0,,,,,,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,4,Hausa,2024,51.0,Neutral,Often,Yes
13,120,48.0,25347,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,0,9.0,0,1-3 months ago,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,2,Hausa,2024,51.0,Neutral,Occasionally,Yes
13,120,48.0,25350,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,0,9.0,1,1 month ago,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,4,Hausa,2024,51.0,Neutral,Occasionally,Yes
13,120,48.0,25390,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,0,13.0,0,4-6 months ago,,,,,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,3,Hausa,2024,51.0,Neutral,Occasionally,Yes
13,120,48.0,25397,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,5,13.0,1,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,2,Hausa,2024,51.0,Neutral,Never,Yes
13,116,30.0,21780,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,9.0,1,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,3,Hausa,2024,51.0,Low confidence,Never,Yes
13,132,34.0,27654,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,5,13.0,0,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,2,Hausa,2024,51.0,High confidence,Often,Yes
13,132,34.0,27663,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,10.0,0,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,2,Hausa,2024,51.0,High confidence,Occasionally,Yes
13,132,34.0,27664,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,5,11.0,0,,,,,,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,2,Hausa,2024,51.0,High confidence,Occasionally,Yes
13,132,34.0,27705,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,11.0,0,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,4,Hausa,2024,51.0,High confidence,Occasionally,Yes
13,135,38.0,20030,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,0,10.0,1,Never went to school,,,,,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,3,Hausa,2024,51.0,High confidence,Often,Yes
13,135,38.0,20033,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,0,10.0,0,Never went to school,,,,,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,2,Hausa,2024,51.0,High confidence,Often,Yes
13,135,38.0,20035,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,0,13.0,1,Never went to school,,,,,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,4,Hausa,2024,51.0,High confidence,Often,Yes
13,135,38.0,20036,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,0,9.0,0,Never went to school,,,,,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,3,Hausa,2024,51.0,High confidence,Often,Yes
13,135,38.0,20040,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,0,12.0,0,Never went to school,,,,,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,2,Hausa,2024,51.0,High confidence,Often,Yes
13,135,38.0,20042,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,0,12.0,0,4-6 months ago,,,,,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,2,Hausa,2024,51.0,High confidence,Never,Yes
13,135,38.0,20047,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,0,12.0,0,4-6 months ago,,,,,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,1,Hausa,2024,51.0,High confidence,Often,Yes
13,135,38.0,20048,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,0,11.0,0,Never went to school,,,,,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,3,Hausa,2024,51.0,High confidence,Often,Yes
13,135,38.0,20049,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,0,13.0,1,Never went to school,,,,,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,,Father,2,Hausa,2024,51.0,High confidence,Often,Yes
13,135,38.0,20050,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,0,12.0,1,Never went to school,,,,,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,2,Hausa,2024,51.0,High confidence,Often,Yes
13,135,38.0,20052,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,0,12.0,1,1 month ago,,,,,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,4,Hausa,2024,51.0,High confidence,Often,Yes
13,135,38.0,20057,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,0,12.0,0,Never went to school,,,,,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,3,Hausa,2024,51.0,High confidence,Often,Yes
13,135,38.0,20062,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,0,12.0,0,Never went to school,,,,,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,2,Hausa,2024,51.0,High confidence,Often,Yes
13,118,2.0,20655,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,10.0,0,,,,,,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,Father,7,Hausa,2024,51.0,High confidence,Occasionally,Yes
13,123,33.0,21428,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,12.0,1,,,,,,10.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,2,Hausa,2024,51.0,Neutral,Never,Yes
13,117,42.0,35638,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,0,9.0,1,1-3 months ago,,,,,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,3,Hausa,2024,51.0,High confidence,Never,Yes
13,127,31.0,20956,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,6,12.0,0,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,,Father,4,Hausa,2024,51.0,Neutral,Occasionally,Yes
13,134,35.0,20966,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,0,11.0,0,1-3 months ago,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,3,Hausa,2024,51.0,Neutral,Never,Yes
13,134,35.0,22356,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,0,11.0,0,10-12 months ago,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Father,4,Hausa,2024,51.0,Neutral,Never,Yes
13,127,31.0,22366,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,10.0,1,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,,Father,4,Hausa,2024,51.0,Neutral,Occasionally,Yes
13,127,31.0,22393,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,4,12.0,0,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,,Father,3,Hausa,2024,51.0,Neutral,Occasionally,Yes
13,127,31.0,22565,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,No difficulty,,,,5,12.0,1,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,,Father,3,Hausa,2024,51.0,Neutral,Occasionally,Yes
